Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
25-09-2012,9,0.20,,,,,0.60,,,0.20,0.80,,0.50,,0.60,0.70,,0.80,,0.50,0.30,0.80,0.50,0.70,,0.30,0.50,0.5,1.4,,,,,,0.50,1.3,0.90,0.60,,0.40,,
25-09-2012,10,0.20,,,,,0.60,,,,0.70,,0.50,,0.50,0.90,,0.80,,0.40,0.50,0.80,0.40,0.70,,,0.60,0.3,1.2,,,,,,0.30,1.5,1.00,0.40,,0.10,,
25-09-2012,11,0.00,,,,,0.50,,,,0.60,,0.40,,0.30,0.80,,0.90,,0.40,0.70,1.00,0.40,0.50,,0.10,0.50,0.3,0.9,,,,,,0.30,0.9,1.20,0.50,,0.00,,
25-09-2012,12,0.10,,,,,0.50,,,,0.50,,0.50,,0.40,0.90,,0.90,,0.30,0.70,0.80,0.30,0.50,,0.00,0.50,0.3,0.8,,,,,,0.30,0.6,1.00,0.50,,0.00,,
25-09-2012,13,0.10,,,,,0.60,,,,0.80,,0.50,,0.30,0.80,,0.80,,0.30,0.60,0.70,0.40,0.50,,0.00,0.50,0.4,0.8,,,,,,0.30,0.7,0.90,0.80,,0.10,,
25-09-2012,14,0.10,,,,,0.50,,,0.00,0.70,,0.40,,0.30,0.70,,0.70,,0.50,0.40,0.70,0.40,0.40,,0.00,0.50,0.3,0.6,,,,,,0.30,0.7,0.70,0.70,,0.00,,
25-09-2012,15,0.20,,,,,0.50,,,0.00,0.70,,0.50,,0.30,0.70,,0.80,,0.30,0.40,0.70,0.40,0.50,,0.00,0.50,0.3,0.6,,,,,,0.30,0.7,0.70,0.50,,0.00,0.40,
25-09-2012,16,0.20,,,,,0.50,,,0.00,0.70,,0.50,,0.30,0.60,,0.80,,0.20,0.40,,0.40,0.40,,0.00,0.50,0.3,0.6,,,,,,0.30,0.7,0.60,0.50,,0.00,0.30,
25-09-2012,17,0.20,,,,,0.50,,,0.00,0.70,,0.50,,0.30,0.50,,0.70,,0.20,0.50,,0.50,0.40,,0.00,0.50,0.3,1.5,,,,,,0.40,0.9,0.60,0.40,,0.00,0.40,
25-09-2012,18,0.10,,,,,0.50,,,0.00,0.60,,0.40,,0.30,0.50,,0.90,,0.20,0.30,,0.40,0.40,,0.10,0.40,0.3,0.7,,,,,,0.40,1.0,0.50,0.30,,0.10,0.30,
25-09-2012,19,0.10,,,,,0.50,,,0.10,0.50,,0.50,,0.50,0.60,,0.80,,0.30,0.30,0.50,0.50,0.40,,0.20,0.50,0.3,0.5,,,,,,0.40,0.5,0.50,0.40,,0.20,0.40,
25-09-2012,20,0.20,,,,,0.60,,,0.10,0.50,,0.50,,0.50,0.70,,0.70,,0.40,0.50,0.50,0.50,0.50,,0.10,0.50,0.4,0.6,,,,,,0.40,0.3,0.50,0.30,,0.40,0.50,
25-09-2012,21,0.20,,,,,0.60,,,0.10,0.60,,0.50,,0.70,1.10,,1.00,,0.50,0.30,1.00,0.60,0.70,,0.30,0.50,0.5,0.7,,,,,,0.50,0.2,0.80,0.80,,0.40,0.40,
25-09-2012,22,0.20,,,,,0.70,,,0.20,0.50,,0.40,,0.50,0.90,,0.90,,0.50,0.50,1.00,0.80,0.60,,0.20,0.50,0.6,1.0,,,,,,0.50,0.4,0.90,1.10,,0.30,0.30,
25-09-2012,23,0.20,,,,,0.50,,,0.20,0.50,,0.30,,0.20,0.90,,0.90,,0.40,0.40,1.00,0.90,0.50,,0.10,0.50,0.8,0.7,,,,,,0.40,0.4,0.90,0.80,,0.20,0.20,
25-09-2012,24,0.30,,,,,0.30,,,0.10,0.50,,0.30,,0.20,,,0.90,,0.20,0.30,0.80,0.60,,,0.10,0.40,0.5,0.8,,,,,,0.30,0.2,0.90,0.60,,0.10,0.20,
26-09-2012,1,0.30,,,,,0.30,,,0.00,0.30,,0.20,,0.10,,,0.90,,0.20,0.30,0.50,0.30,,,0.00,0.40,0.4,0.5,,,,,,0.20,0.2,0.60,0.50,,0.00,0.20,
26-09-2012,2,0.20,,,,,0.30,,,0.00,0.30,,0.20,,0.10,,,0.60,,0.20,0.20,0.60,0.20,,,0.00,0.30,0.4,0.3,,,,,,0.20,0.2,0.50,0.30,,0.10,0.10,
26-09-2012,3,0.30,,,,,0.40,,,0.00,0.30,,0.20,,0.10,,,0.50,,0.10,0.20,0.60,0.30,,,0.00,0.30,0.3,0.1,,,,,,0.20,0.2,0.40,0.30,,0.10,0.10,
26-09-2012,4,0.30,,,,,0.40,,,0.10,0.40,,0.20,,0.10,,,0.60,,0.20,0.30,0.50,0.30,,,0.10,0.30,0.3,0.2,,,,,,0.20,0.1,0.40,0.30,,0.10,0.50,
26-09-2012,5,0.20,,,,,0.40,,,0.10,0.70,,0.20,,0.10,,,0.70,,0.40,0.60,0.50,0.60,,,0.30,0.40,0.3,0.3,,,,,,0.30,0.2,0.50,0.50,,0.20,0.90,
26-09-2012,6,0.50,,,,,0.60,,,0.10,1.40,,0.40,,0.60,0.90,,1.10,,0.90,1.10,0.80,1.10,0.50,,0.90,0.50,0.6,0.7,,,,,,0.50,0.9,1.00,0.80,,0.30,1.10,
26-09-2012,7,0.70,,,,,1.00,,,0.70,2.50,,0.70,,0.90,1.00,,1.80,,1.00,1.20,1.20,1.10,0.70,,1.20,0.50,1.1,1.4,,,,,,0.60,0.9,1.40,1.50,,0.60,1.40,
26-09-2012,8,0.90,,,,,0.90,,,0.80,2.20,,0.80,,1.10,1.20,,1.80,,0.80,1.10,1.60,1.00,1.00,,0.90,0.80,1.6,1.8,,,,,,0.60,,1.30,1.20,,0.70,1.90,
26-09-2012,9,0.60,,,,,0.80,,,0.40,1.70,,0.50,,0.90,1.60,,1.30,,0.90,2.20,1.40,0.60,1.10,,0.40,0.80,0.7,1.3,,,,,,0.60,,1.00,0.70,,0.40,0.90,
26-09-2012,10,0.30,,,,,0.80,,,0.00,1.00,,0.50,,0.70,1.20,,1.00,,0.40,1.30,1.10,0.50,0.80,,0.30,1.30,0.4,1.3,,,,,,0.40,,0.90,0.60,,0.20,0.60,
26-09-2012,11,0.20,,,,,0.70,,,0.00,1.00,,0.60,,0.60,1.20,,1.20,,0.30,1.00,1.40,0.60,0.60,,0.10,,0.7,1.2,,,,,,0.40,,1.10,1.00,,0.10,1.00,
26-09-2012,12,0.10,,,,,0.80,,,0.00,0.80,,0.70,,0.80,1.00,,0.90,,0.20,1.00,1.10,0.90,0.60,,0.20,,0.7,0.8,,,,,,0.40,,1.00,1.00,,0.20,0.60,
26-09-2012,13,0.30,,,,,1.10,,,0.10,0.70,,0.60,,1.00,0.90,,0.90,,0.20,0.90,1.00,0.70,0.40,,0.10,0.70,0.8,0.6,,,,,,0.50,0.7,0.80,0.70,,0.30,0.50,
26-09-2012,14,0.20,,,,,1.00,,,0.20,0.60,,0.50,,1.00,0.90,,0.90,,0.30,1.60,1.00,0.50,0.20,,0.20,0.50,0.7,0.4,,,,,,0.70,0.5,0.60,0.60,,0.20,0.80,
26-09-2012,15,0.20,,,,,0.70,,,0.10,0.60,,0.30,,0.70,0.70,,0.60,,0.70,1.30,0.80,0.50,0.10,,0.30,0.30,0.5,0.2,,,,,,0.90,0.3,0.60,0.40,,0.40,0.70,
26-09-2012,16,0.20,,,,,0.60,,,0.10,0.50,,0.40,,0.50,0.60,,0.70,,0.70,0.90,0.50,0.50,0.10,,0.10,0.30,0.4,0.3,,,,,,0.70,0.7,0.50,0.40,,0.40,0.40,
26-09-2012,17,0.40,,,,,0.60,,,0.00,0.50,,0.40,,0.70,0.60,,0.60,,0.60,0.50,0.60,0.40,0.30,,0.30,0.40,0.4,0.4,,,,,,0.40,0.6,0.40,0.30,,0.10,0.50,
26-09-2012,18,0.30,,,,,0.70,,,0.10,0.50,,0.50,,0.70,0.70,,0.70,,0.50,0.50,0.70,0.40,0.50,,0.20,0.60,0.4,0.5,,,,,,0.40,0.6,0.50,0.30,,0.20,0.60,
26-09-2012,19,0.20,,,,,0.80,,,0.10,0.70,,0.70,,0.40,0.70,,0.90,,0.40,0.40,0.70,0.70,1.00,,0.20,0.60,0.4,0.8,,,,,,0.50,0.4,0.80,0.60,,0.40,0.50,
26-09-2012,20,0.20,,,,,0.80,,,0.10,0.60,,0.50,,0.60,0.80,,0.90,,0.50,0.40,0.80,0.50,0.40,,0.30,0.50,0.6,0.6,,,,,,0.60,0.5,0.50,,,0.40,0.50,
26-09-2012,21,0.20,,,,,0.60,,,0.10,0.70,,0.50,,1.30,0.70,,0.90,,0.40,0.50,0.60,0.60,0.30,,0.20,0.50,0.6,0.3,,,,,,0.60,0.5,0.60,,,0.40,0.30,
26-09-2012,22,0.40,,,,,0.50,,,0.10,0.60,,0.60,,0.70,0.70,,0.80,,0.60,1.00,0.90,0.70,0.30,,0.20,0.60,0.7,0.5,,,,,,0.50,0.4,0.60,,,0.50,0.40,
26-09-2012,23,0.30,,,,,0.50,,,0.10,0.80,,0.40,,0.40,0.70,,0.80,,0.70,0.60,0.60,0.80,0.60,,0.30,0.60,0.5,0.6,,,,,,0.60,0.5,0.60,0.60,,0.40,0.40,
26-09-2012,24,0.30,,,,,0.60,,,0.20,0.60,,0.40,,0.40,0.70,,0.80,,0.50,0.50,0.70,0.60,0.50,,0.30,0.60,0.5,0.5,,,,,,0.40,0.4,0.60,0.60,,0.30,,
27-09-2012,1,0.30,,,,,0.60,,,0.20,0.50,,0.40,,0.40,0.70,,0.80,,0.50,0.50,0.70,0.40,0.50,,0.30,0.40,0.6,0.4,,,,,0.40,0.40,0.3,0.80,0.80,,0.30,,
27-09-2012,2,0.30,,,,,0.60,,,0.10,0.50,,0.40,,0.30,0.90,,0.80,,0.40,0.50,0.90,0.50,0.40,,0.20,0.40,0.5,0.4,,,,,0.40,0.40,0.4,0.60,0.80,,0.30,,
27-09-2012,3,0.30,,,,,0.50,,,0.10,0.40,,0.30,,0.30,0.90,,0.80,,0.40,0.50,0.80,0.60,0.40,,0.10,0.40,0.5,0.4,,,,,0.50,0.30,0.4,0.70,0.90,,0.20,,
27-09-2012,4,0.40,,,,,0.40,,,0.10,0.60,,0.40,,0.20,0.80,,0.90,,0.40,0.60,0.70,0.60,0.30,,0.10,0.40,0.6,0.5,,,,,0.50,0.40,0.4,0.80,0.90,,0.20,,
27-09-2012,5,0.30,,,,,0.50,,,0.20,0.80,,0.50,,0.50,0.80,,1.00,,0.60,0.70,1.10,0.50,0.30,,0.40,0.50,0.7,0.7,,,,,0.70,0.50,0.6,1.00,1.10,,0.20,,
27-09-2012,6,0.50,,,,,0.80,,,0.40,1.30,,0.60,,1.50,0.90,,1.10,,0.80,0.50,1.40,0.90,0.60,,0.70,0.80,0.7,1.0,,,,,1.50,0.70,0.6,1.00,1.20,,0.40,,
27-09-2012,7,0.90,,,,,1.20,,,0.90,2.70,,0.80,,2.20,1.20,,2.30,,1.00,1.30,1.30,1.20,0.80,,0.60,1.00,1.3,1.3,,,,,2.40,1.00,0.7,1.20,1.70,,0.90,,
27-09-2012,8,1.00,,,,,1.50,,,0.70,2.80,,0.90,,2.50,1.10,,2.80,,0.90,1.40,1.60,1.00,1.20,,0.60,1.10,1.3,1.3,,,,,1.80,1.10,1.3,1.50,2.40,,,,
27-09-2012,9,0.50,,,,,1.20,,,0.30,1.90,,0.80,,0.70,1.30,,2.60,,0.60,1.50,1.60,0.90,1.30,,0.70,1.00,1.1,1.1,,,,,1.70,1.10,2.2,1.40,1.80,,0.80,,
27-09-2012,10,0.30,,,,,1.30,,,0.10,1.00,,0.90,,0.60,2.10,,1.80,,0.70,1.00,1.40,0.80,1.10,,0.70,0.80,0.7,,,,,,1.60,0.90,1.1,0.90,1.30,,0.40,,
27-09-2012,11,0.40,,,,,1.20,,,0.10,1.00,,0.70,,0.60,1.60,,1.20,,0.50,1.10,1.20,0.70,0.90,,0.50,0.70,0.6,,,,,,1.20,0.80,1.2,1.00,0.90,,0.40,,
27-09-2012,12,0.30,,,,,1.10,,,0.10,1.00,,0.60,,0.80,1.40,,1.10,,0.50,1.10,1.40,0.60,,,0.30,0.70,0.6,,,,,,1.10,0.70,1.3,1.00,0.90,,0.30,,
27-09-2012,13,0.20,,,,,1.10,,,0.10,1.00,,0.60,,0.90,1.20,,1.00,,0.30,0.80,0.90,0.40,0.70,,0.20,0.70,0.5,,,,,,1.10,0.50,1.2,0.90,0.70,,0.30,,
27-09-2012,14,0.20,,,,,1.00,,,0.10,0.70,,0.80,,0.90,0.80,,0.70,,0.20,0.70,0.70,0.50,0.70,,0.20,0.90,0.5,1.0,,,,,0.80,0.40,1.2,0.80,0.40,,0.20,0.50,
27-09-2012,15,0.10,,,,,0.80,,,0.10,0.70,,0.90,,0.70,0.80,,0.70,,0.30,0.40,0.60,0.40,0.50,,0.00,0.90,0.4,0.8,,,,,0.70,0.30,1.1,0.60,0.40,,0.30,0.40,
27-09-2012,16,0.20,,,,,0.60,,,0.00,1.00,,0.80,,0.60,0.70,,0.70,,0.30,0.50,0.60,0.40,0.50,,0.00,0.80,0.3,0.7,,,,,0.80,0.30,0.9,0.60,0.40,,0.10,0.30,
27-09-2012,17,0.20,,,,,0.50,,,0.20,0.70,,0.70,,0.40,0.70,,0.70,,0.20,0.40,0.50,0.50,0.40,,0.10,0.70,0.3,0.6,,,,,0.50,0.30,0.9,0.60,0.40,,0.30,0.40,
27-09-2012,18,0.20,,,,,0.60,,,0.30,0.70,,0.70,,0.50,0.80,,0.90,,0.40,0.20,0.50,0.70,,,0.20,0.70,0.3,0.7,,,,,0.70,0.40,0.7,0.70,0.60,,0.40,0.40,
27-09-2012,19,0.20,,,,,1.10,,,0.40,0.70,,0.50,,0.80,1.20,,1.50,,0.60,0.60,2.60,1.10,0.40,,0.50,0.50,1.2,0.9,,,,,0.80,0.40,,1.00,1.10,,0.40,0.50,
27-09-2012,20,0.20,,,,,1.30,,,0.50,0.80,,0.80,,1.00,1.40,,1.30,,0.20,1.00,1.90,1.50,0.60,,0.50,0.70,1.6,1.0,,,,,0.90,0.70,0.5,1.00,1.50,,0.30,0.90,
27-09-2012,21,0.30,,,,,1.70,,,0.70,0.90,,0.70,,1.80,1.30,,0.90,,0.70,1.40,2.00,1.10,0.30,,0.50,0.80,1.4,0.9,,,,,1.00,0.50,0.7,0.80,0.60,,,0.90,
27-09-2012,22,0.60,,,,,1.00,,,0.70,0.80,,0.50,,1.20,0.80,,0.70,,0.80,1.70,1.10,1.00,0.40,,0.80,0.40,0.9,0.9,,,,,0.80,0.30,0.2,1.00,0.70,,0.30,1.40,
27-09-2012,23,0.70,,,,,0.70,,,0.30,0.70,,0.40,,0.40,1.00,,0.80,,0.90,0.70,1.20,1.00,0.40,,0.60,0.40,1.0,0.8,,,,,0.70,0.30,0.7,1.20,0.90,,0.40,0.90,
27-09-2012,24,0.70,,,,,0.70,,,0.40,0.80,,0.30,,0.40,0.80,,0.70,,0.60,0.40,1.10,1.00,0.60,,0.50,0.40,0.7,1.0,,,,,0.40,0.30,0.5,,0.70,,0.30,0.70,
28-09-2012,1,0.60,,,,,0.40,,,0.60,1.00,,0.30,,0.40,0.80,,0.60,,0.70,0.30,0.70,0.70,0.50,,0.40,0.40,0.6,1.2,,,,,0.30,0.20,0.1,,0.60,,0.20,0.50,
28-09-2012,2,0.60,,,,,0.40,,,0.30,0.90,,0.40,,0.40,0.80,,0.60,,0.60,0.30,0.60,0.70,0.50,,0.40,0.30,0.3,1.1,,,,,0.30,0.30,0.0,,0.50,,0.20,0.50,
28-09-2012,3,0.40,,,,,0.40,,,0.20,0.50,,0.30,,0.30,0.60,,0.60,,0.50,0.60,0.60,0.60,0.20,,0.30,0.30,0.4,1.0,,,,,0.30,0.20,0.1,,0.50,,0.30,0.50,
28-09-2012,4,0.60,,,,,0.50,,,0.20,0.30,,0.40,,0.30,0.60,,0.90,,0.50,0.70,0.80,0.60,0.20,,0.30,0.30,0.6,0.8,,,,,0.30,0.20,0.1,,0.70,,0.20,0.50,
28-09-2012,5,0.50,,,,,0.70,,,0.10,0.50,,0.50,,0.70,1.00,,,,0.60,0.80,1.20,0.50,0.20,,0.50,0.40,0.7,0.7,,,,,0.60,0.40,0.2,,0.80,,0.40,0.70,
28-09-2012,6,0.50,,,,,1.70,,,0.20,0.80,,0.70,,1.80,1.20,,1.30,,0.60,1.40,1.80,0.80,0.40,,0.70,0.80,1.2,0.9,,,,,1.10,0.60,0.4,0.90,1.10,,0.70,1.00,
28-09-2012,7,1.20,,,,,3.20,,,0.60,1.60,,1.30,,3.10,1.70,,1.70,,0.90,2.20,2.70,1.60,0.70,,1.30,0.90,2.2,1.7,,,,,2.20,1.30,0.9,1.50,1.30,,0.90,1.90,
28-09-2012,8,1.40,,,,,3.60,,,0.80,1.40,,1.40,,2.60,1.60,,1.70,,1.00,2.10,2.30,1.60,0.90,,1.00,1.10,2.3,1.2,,,,,2.50,1.40,1.2,1.20,1.90,,0.80,2.20,
28-09-2012,9,0.40,,,,,2.10,,,0.10,0.60,,1.10,,1.40,2.20,,1.80,,0.60,1.80,2.60,0.70,0.80,,0.50,0.80,1.2,0.8,,,,,2.00,1.10,1.2,1.10,1.10,,1.00,1.20,
28-09-2012,10,0.10,,,,,1.80,,,0.00,0.60,,0.60,,1.50,1.90,,1.60,,0.30,1.00,2.00,0.50,0.70,,,0.80,0.6,0.7,,,,,1.50,1.00,0.8,1.00,,,0.80,0.80,
28-09-2012,11,0.20,,,,,1.30,,,0.00,0.70,,0.70,,1.80,1.60,,1.10,,0.20,0.80,1.70,0.50,0.40,,,0.70,0.5,0.8,,,,,1.70,1.00,0.3,0.60,,,0.50,0.40,
28-09-2012,12,0.10,,,,,1.30,,,0.00,0.50,,0.60,,2.00,1.30,,0.90,,0.40,0.90,1.10,0.40,0.50,,,0.60,0.7,0.8,,,,,1.30,0.70,0.7,0.50,,,0.50,0.50,
28-09-2012,13,0.10,,,,,1.00,,,0.00,0.70,,0.60,,1.30,0.80,,0.70,,0.40,0.90,0.70,0.40,0.40,,0.30,0.60,0.5,0.5,,,,,1.20,0.50,0.5,0.60,0.40,,0.50,0.50,
28-09-2012,14,0.10,,,,,0.90,,,0.00,0.70,,0.30,,1.20,0.70,,0.60,,0.50,0.90,0.60,0.30,0.40,,0.20,0.50,0.4,0.4,,,,,1.20,0.50,0.4,0.50,0.30,,0.40,0.40,
28-09-2012,15,0.20,,,,,0.80,,,0.00,0.60,,0.40,,0.80,0.70,,0.60,,0.50,0.50,0.50,0.30,0.20,,0.20,0.50,0.4,0.4,,,,,0.90,0.50,0.5,0.50,0.20,,0.40,0.40,
28-09-2012,16,0.30,,,,,0.70,,,0.10,0.60,,0.60,,0.90,0.60,,0.60,,0.40,0.50,0.50,0.30,0.30,,0.30,0.40,0.4,0.4,,,,,0.70,0.50,0.5,0.40,0.20,,0.40,0.40,
28-09-2012,17,0.50,,,,,0.90,,,0.10,0.60,,0.50,,0.60,1.10,,0.80,,0.40,0.70,1.30,0.40,0.30,,0.40,0.50,0.5,0.6,,,,,0.70,0.60,0.2,0.50,0.40,,0.40,0.50,
28-09-2012,18,0.30,,,,,0.80,,,0.10,0.60,,0.60,,1.80,1.10,,1.00,,0.40,1.30,1.50,0.50,0.40,,0.60,0.60,0.9,0.7,,,,,0.90,0.90,0.4,0.50,0.50,,0.60,1.00,
28-09-2012,19,0.30,,,,,0.80,,,0.10,0.60,,0.50,,2.50,1.10,,1.20,,0.60,1.40,1.50,0.80,0.90,,0.60,0.50,0.7,0.7,,,,,1.40,0.90,0.3,0.60,0.60,,0.50,1.10,
28-09-2012,20,0.30,,,,,1.10,,,0.10,0.50,,0.40,,1.70,0.80,,1.10,,0.40,1.30,1.30,0.80,1.30,,0.60,0.60,0.7,1.3,,,,,1.20,0.60,0.3,0.70,0.70,,0.40,0.90,
28-09-2012,21,0.30,,,,,0.70,,,0.10,0.60,,0.60,,0.50,1.10,,1.00,,0.60,0.90,1.10,0.80,0.60,,0.60,0.60,0.9,1.4,,,,,0.80,0.60,0.4,0.80,0.80,,0.40,1.10,
28-09-2012,22,0.60,,,,,0.70,,,0.10,0.80,,0.60,,0.40,0.90,,0.80,,0.70,1.00,0.90,0.90,0.50,,0.50,1.00,0.8,1.1,,,,,0.80,0.50,0.7,0.90,0.90,,0.30,0.60,
28-09-2012,23,0.40,,,,,0.50,,,0.10,0.50,,0.40,,0.20,0.70,,0.80,,0.60,0.50,1.00,0.70,0.60,,0.40,0.60,0.7,0.8,,,,,0.70,0.40,0.7,1.10,0.80,,0.20,0.30,
28-09-2012,24,0.20,,,,,0.50,,,0.10,0.40,,0.40,,0.10,0.70,,0.60,,0.40,0.20,0.70,0.40,0.30,,0.30,0.40,0.4,0.7,,,,,0.30,0.40,0.5,0.80,0.40,,0.20,0.20,
29-09-2012,1,0.30,,,,,0.40,,,0.00,0.40,,0.20,,0.20,0.50,,0.50,,0.40,0.20,0.50,0.40,0.20,,0.30,0.40,0.4,0.4,,,,,0.30,0.30,0.4,0.70,0.30,,0.30,0.30,
29-09-2012,2,0.30,,,,,0.40,,,0.10,0.40,,0.20,,0.20,0.50,,0.40,,0.50,0.30,0.50,0.30,0.30,,0.40,0.40,0.3,0.4,,,,,0.30,0.40,0.3,0.60,0.30,,0.40,0.20,
29-09-2012,3,0.30,,,,,0.40,,,0.10,0.60,,0.20,,0.20,0.50,,0.40,,0.40,0.30,0.50,0.40,0.30,,0.30,0.50,0.3,0.4,,,,,0.20,0.50,0.3,0.60,0.30,,0.30,0.20,
29-09-2012,4,0.50,,,,,0.50,,,0.20,0.60,,0.20,,0.30,0.40,,0.40,,0.50,0.40,0.60,0.40,0.20,,0.30,0.40,0.4,0.5,,,,,0.40,0.40,0.3,0.70,0.40,,0.30,0.40,
29-09-2012,5,0.40,,,,,0.60,,,0.30,0.70,,0.60,,0.40,0.50,,0.60,,0.60,0.40,0.70,0.50,0.30,,0.60,0.50,0.7,0.6,,,,,0.70,0.40,0.4,0.80,0.50,,0.30,0.70,
29-09-2012,6,0.30,,,,,0.80,,,0.40,0.80,,0.60,,1.10,0.70,,1.00,,0.60,1.00,0.90,0.70,0.40,,0.70,0.60,0.6,0.7,,,,,0.90,0.40,0.4,0.90,0.70,,0.40,0.90,
29-09-2012,7,0.70,,,,,1.10,,,0.40,1.50,,1.00,,2.30,1.10,,1.30,,0.60,1.40,1.00,0.90,0.60,,0.90,0.80,0.9,0.9,,,,,1.30,0.70,0.5,1.00,1.00,,0.60,1.40,
29-09-2012,8,0.90,,,,,2.50,,,0.40,1.60,,1.20,,2.30,1.30,,1.40,,1.10,1.70,1.10,1.10,0.60,,0.90,1.00,0.9,1.4,,,,,1.90,0.80,0.7,1.30,1.10,,0.70,1.90,
29-09-2012,9,0.70,,,,,2.00,,,0.30,1.50,,0.60,,1.10,1.70,,1.10,,1.00,2.00,1.20,0.70,0.60,,0.90,0.60,0.6,1.4,,,,,1.60,1.00,0.8,0.90,1.30,,0.50,1.40,
29-09-2012,10,0.30,,,,,0.90,,,0.20,1.50,,0.60,,0.70,1.60,,1.10,,0.80,1.80,1.70,0.60,0.60,,0.80,0.50,1.0,1.2,,,,,1.00,0.60,0.9,0.90,1.00,,0.40,1.30,
29-09-2012,11,0.30,,,,,0.80,,,0.10,1.00,,0.70,,0.80,1.30,,1.20,,0.70,2.00,1.60,0.60,0.50,,0.70,0.70,1.0,1.0,,,,,0.70,0.60,1.1,0.90,1.10,,0.20,1.10,
29-09-2012,12,0.30,,,,,1.00,,,0.10,1.00,,0.70,,0.60,1.20,,1.20,,0.40,2.10,1.60,0.50,0.60,,0.40,0.90,0.6,1.2,,,,,1.00,0.50,1.0,1.00,1.00,,0.20,1.10,
29-09-2012,13,0.20,,,,,0.90,,,0.10,1.00,,0.60,,0.70,1.10,,1.10,,0.20,1.60,1.10,0.60,0.60,,0.30,0.80,0.7,1.1,,,,,1.20,0.30,1.3,1.00,0.80,,0.30,0.50,
29-09-2012,14,0.20,,,,,0.90,,,0.10,0.80,,0.60,,0.80,1.20,,0.90,,0.30,1.00,1.10,0.50,0.70,,0.30,0.70,0.5,1.1,,,,,0.90,0.30,1.2,0.90,0.70,,0.10,0.40,
29-09-2012,15,0.10,,,,,0.90,,,0.10,0.70,,0.70,,0.50,1.00,,0.80,,0.30,0.50,0.80,0.40,0.70,,0.30,,0.4,0.9,,,,,0.70,0.30,1.3,0.80,0.50,,0.10,0.40,
29-09-2012,16,0.20,,,,,0.80,,,0.10,0.70,,0.70,,0.40,0.80,,0.60,,0.30,0.30,0.90,0.40,0.60,,0.30,0.80,0.4,0.7,,,,,0.80,0.40,1.4,0.60,0.50,,0.10,0.40,
29-09-2012,17,0.20,,,,,0.70,,,0.20,0.70,,0.60,,0.20,0.80,,0.80,,0.40,0.90,1.00,0.60,0.60,,0.30,0.70,,0.7,,,,,0.60,0.50,1.2,0.60,0.60,,0.20,0.30,
29-09-2012,18,0.10,,,,,0.60,,,0.20,0.70,,0.80,,0.30,0.80,,0.70,,0.40,,1.10,0.70,0.50,,0.50,1.00,0.4,0.7,,,,,0.70,0.60,1.0,0.60,0.50,,0.40,,
29-09-2012,19,0.40,,,,,0.70,,,0.20,0.70,,0.50,,0.40,0.60,,0.70,,0.70,,,1.10,0.40,,0.70,0.60,0.6,0.7,,,,,0.60,0.40,,0.60,0.70,,,,
29-09-2012,20,0.40,,,,,0.70,,,0.40,1.00,,0.50,,0.60,0.90,,1.10,,1.10,1.50,2.40,2.70,0.30,,1.10,0.40,1.8,0.8,,,,,0.60,0.60,,0.90,1.80,,,1.70,
29-09-2012,21,0.50,,,,,0.80,,,1.10,0.90,,0.70,,0.80,0.80,,1.10,,1.00,1.50,1.30,2.00,0.50,,1.20,0.60,1.0,1.4,,,,,1.00,1.20,,1.10,1.10,,0.90,1.10,
29-09-2012,22,0.60,,,,,1.00,,,0.90,1.40,,0.80,,0.40,0.80,,1.20,,0.90,1.10,1.10,1.90,0.60,,0.90,0.70,0.9,1.5,,,,,0.70,0.40,,1.60,1.50,,0.50,1.10,
29-09-2012,23,0.60,,,,,0.70,,,0.90,1.50,,0.90,,0.30,0.80,,0.80,,0.50,0.40,0.90,1.00,0.70,,0.60,0.50,0.5,1.2,,,,,0.50,0.40,1.0,1.50,1.00,,0.50,0.50,
29-09-2012,24,0.30,,,,,0.70,,,0.80,0.80,,0.70,,1.20,0.70,,0.80,,0.50,0.30,0.90,0.70,1.10,,0.60,,0.9,1.4,,,,,0.70,0.50,0.8,1.60,0.70,,0.40,0.40,
30-09-2012,1,0.30,,,,,0.80,,,0.60,1.00,,0.60,,0.80,0.80,,1.10,,0.50,0.70,1.30,1.10,1.00,,0.60,,1.1,1.1,,,,,0.70,0.40,0.6,1.20,1.50,,0.30,1.00,
30-09-2012,2,0.70,,,,,1.00,,,0.60,0.80,,0.50,,1.10,1.10,,1.20,,0.70,1.20,1.30,1.20,0.70,,0.50,,1.0,0.9,,,,,0.70,0.50,0.6,1.20,1.30,,0.20,1.10,
30-09-2012,3,0.50,,,,,1.20,,,0.50,0.50,,0.60,,0.60,1.40,,1.10,,0.70,1.00,1.40,1.20,0.50,,0.90,,0.9,1.3,,,,,0.60,0.60,0.5,1.30,1.30,,0.30,1.30,
30-09-2012,4,0.60,,,,,1.10,,,0.60,0.40,,0.60,,0.50,1.50,,1.40,,0.70,1.20,1.20,1.20,0.40,,0.80,,1.1,1.7,,,,,0.70,0.50,0.4,1.10,1.20,,0.30,1.20,
